movie1,movie2,Plot:LDA,Plot:cos,Genre:Jacc,similarity
106487,53996,0.0136954374683057,0.3375953024485,1.0,0.4617985464458479
106487,58559,0.02638209,0.40003,0.1666667,0.4110634400999999
106487,6365,0.0088447916612748,0.439550320771117,0.75,0.4570470100765014
106487,6934,0.0182932781659499,0.307900742745958,0.75,0.4429117002474628
106487,7153,0.009932618,0.4061478,0.5,0.4260423298
106487,78499,0.1176738,0.2489096,0.0,0.3618471369500001
106487,8636,0.1687741,0.3296343,0.5,0.4114696542500001
106487,87520,0.0338928216172887,0.383989899161005,1.0,0.4841882410400687
106487,91500,0.946227961297635,0.440976941207793,0.5,0.6671916152491882
106487,98809,0.0632002150825227,0.292619524226006,0.5,0.4819124630884041
106489,118696,0.959582897874911,0.430649461299107,0.666666666666667,0.7233132167176237
108190,1,0.08601381,0.1009009,0.0,0.3236595773999999
108190,106489,0.0222042621358197,0.167248402001418,0.25,0.4545879350720317
108190,116823,0.2586995,0.138675,0.5,0.45411423105
108190,118696,0.03223561,0.2029009,0.5,0.4494662644499999
108190,122886,0.102730623990533,0.196116135138184,0.75,0.4701650104393452
108190,2011,0.128943519099806,0.264743275471132,0.4,0.4310075008601351
108190,2410,0.02134369,0.2418097,0.0,0.3194697437
108190,2411,0.04419756,0.0951303,0.0,0.3039347548
108190,260,0.3388998,0.238141,1.0,0.40515896245
108190,3114,0.06131844,0.1623069,0.0,0.33722221045
108190,33794,0.06499577,0.2223748,0.2,0.3845387343500001
108190,4993,0.03560885,0.2393654,0.5,0.4136275243500001
108190,5349,0.03728281,0.06362848,0.25,0.4236930486
108190,78499,0.02733397,0.2620712,0.0,0.3547355469500001
108190,8636,0.03924212,0.1908854,0.5,0.43816004075
108190,91500,0.416560558867364,0.242535625036333,0.5,0.4753783951902143
108190,98809,0.02468914,0.1902606,0.5,0.4306477547500001
110553,1,0.2194233,0.153707,0.0,0.3760463688
110553,106489,0.0216737361114221,0.218380436173046,0.666666666666667,0.4902724389020678
110553,108190,0.02844546,0.2008808,0.5,0.45512261775
110553,116823,0.05385517,0.1810715,0.2,0.4511828192
110553,118696,0.0208396495052084,0.271240745937781,1.0,0.4888551366554751
110553,122886,0.119482025850574,0.256073759865792,0.75,0.448909384872582
110553,1377,0.2644897,0.3288368,0.6666667,0.4117039672500001
110553,2011,0.0765655,0.2880683,0.1666667,0.38973514545
110553,2012,0.0424732486365511,0.27749605539722,0.166666666666667,0.430904646698098
110553,2410,0.0580774,0.2946879,0.0,0.3570640703
110553,2411,0.04991894,0.1397408,0.0,0.3360496248499999
110553,2571,0.0297758,0.2304664,0.25,0.4108294146999999
110553,260,0.0136827825272577,0.301801216984683,0.5,0.4206882596142125
110553,2706,0.3085794,0.1437891,0.0,0.4026723446
110553,3114,0.08412035,0.2437174,0.0,0.3977297779500001
110553,33794,0.1072637,0.3629504,0.2,0.4194546437500001
110553,4718,0.5327896,0.2847652,0.0,0.4097297901
110553,4993,0.0987675937798621,0.284967879910525,1.0,0.4459740368002489
110553,52722,0.195275757338757,0.232806204109333,1.0,0.5967039623340521
110553,5349,0.231134120960515,0.249243895438358,0.666666666666667,0.5437410741569035
110553,53996,0.0773734161111382,0.263497725054635,0.5,0.5128907465333112
110553,58559,0.09799821,0.3127598,0.1666667,0.4265154516500001
110553,6365,0.01245654,0.3553469,0.4,0.4297519816999999
110553,6934,0.02828682,0.2024441,0.4,0.4383069127
110553,7153,0.0337306344270523,0.318471469419025,1.0,0.4564538964541218
110553,78499,0.4114822,0.2623479,0.0,0.41892524545
110553,8636,0.416539982474095,0.332325193917811,1.0,0.6326447008524038
110553,87520,0.01805543,0.221214,0.5,0.46522962025
110553,91500,0.110554465676285,0.280144292936023,0.5,0.532973488518852
110553,98809,0.222890473129821,0.263954789968928,1.0,0.4987291932463072
116823,1,0.04378517,0.1819017,0.0,0.33242565765
116823,106489,0.02881383,0.2261335,0.25,0.4850345232999999
116823,118696,0.0299376782200379,0.435458133932261,0.2,0.4744448818778825
116823,2011,0.04306377,0.1818182,0.4,0.4108997982
116823,2410,0.01608854,0.2615572,0.0,0.335211038
116823,2411,0.08478091,0.2143732,0.0,0.36499008885
116823,260,0.03427771,0.2525381,0.5,0.3830796703999999
116823,3114,0.03144164,0.05852057,0.0,0.34873003085
116823,33794,0.09025213,0.3340766,0.0,0.4045197589000001
116823,4993,0.03802143,0.3299875,0.2,0.39065692785
116823,78499,0.06236367,0.1889822,0.0,0.3633260588499999
116823,8636,0.04380059,0.3154466,0.2,0.4007360149500001
116823,91500,0.780979121325573,0.38678685654788,0.5,0.6959934897152944
116823,98809,0.03575292,0.2143732,0.2,0.4701231573500001
122886,1,0.01927848,0.2572479,0.0,0.34132366175
122886,106489,0.882662790012772,0.293150984988964,0.5,0.5560620937370345
122886,116823,0.232547969883323,0.265165042944955,0.4,0.4791434760312377
122886,118696,0.929854784453098,0.443398175173932,0.75,0.5353095477868445
122886,2011,0.0195165904817721,0.289270955939951,0.333333333333333,0.4772394178976651
122886,2410,0.008021979,0.2671484,0.0,0.3220177716
122886,2411,0.03584037,0.1515848,0.0,0.34476656075
122886,260,0.849814210230657,0.410714285714286,0.75,0.5987281408003979
122886,3114,0.01480492,0.2482818,0.0,0.3593196559
122886,33794,0.1078508,0.4015873,0.1666667,0.4201650512
122886,4993,0.817963018543079,0.412825941205199,0.75,0.4727583325585265
122886,78499,0.1986467,0.2227177,0.0,0.3811154899
122886,8636,0.123024023336772,0.34472051990287,0.75,0.432374451246709
122886,91500,0.276335705231173,0.261608321784972,0.75,0.4975729368754047
122886,98809,0.914392796224037,0.303169531295416,0.75,0.5167419729956239
135133,1,0.0123979,0.2087414,0.0,0.3500470815499999
135133,106487,0.87417050176536,0.456009914164165,1.0,0.7428955659251499
135133,106489,0.09024925,0.2594996,0.25,0.4642384524499999
135133,108190,0.496158118258524,0.226769710112487,1.0,0.503203115585457
135133,110553,0.0721914623170124,0.241554367476295,0.5,0.4879270459034224
135133,116823,0.803487160106187,0.301232038038355,0.5,0.8297305128902783
135133,118696,0.0942528724963066,0.341801812406548,0.5,0.4981839448798338
135133,122886,0.348668107802311,0.243432247780074,0.75,0.4906445717267618
135133,1377,0.04096667,0.3763998,0.25,0.3611516638499999
135133,2011,0.01324555,0.2973199,0.4,0.4200001313499999
135133,2012,0.01184248,0.3874518,0.4,0.4259601650999999
135133,2410,0.01232593,0.3401701,0.0,0.3537658553000001
135133,2411,0.08685548,0.2214037,0.0,0.35982146435
135133,2571,0.120877775674777,0.389491596448118,0.666666666666667,0.4282410085146659
135133,260,0.2101849,0.3216783,1.0,0.4173406726999999
135133,2706,0.07338437,0.1997788,0.0,0.3725111104999999
135133,3114,0.01072229,0.1611728,0.0,0.3687445874
135133,33794,0.05827073,0.2760262,0.2,0.4073132889
135133,4718,0.1070353,0.2406287,0.0,0.3430043667999999
135133,4993,0.08590649,0.2971161,0.5,0.4166120786
135133,52722,0.009726666,0.2950844,0.5,0.43983254045
135133,5349,0.04525809,0.1184698,0.25,0.3831300499499999
135133,53996,0.0595859816642211,0.302675074024489,1.0,0.4690209565546636
135133,58559,0.2136904,0.375562,0.1666667,0.42393433705
135133,6365,0.0915011448829969,0.40536557684196,0.75,0.4912724200210294
135133,6934,0.128285159698348,0.256600119639834,0.75,0.497558788999806
135133,7153,0.130941104748559,0.302749589396148,0.5,0.4388958240485857
135133,78499,0.06558127,0.3036134,0.0,0.3763817263999999
135133,8636,0.0363291,0.266557,0.5,0.4290364039
135133,87520,0.026247195474949,0.315440148938256,1.0,0.5368759735343394
135133,91500,0.797863928395774,0.463155649527917,0.5,0.692924233027828
135133,98809,0.13193729420725,0.236163969477359,0.5,0.4826285828293642
1377,1,0.07178318,0.2157352,0.0,0.3259200992999999
1377,106489,0.0313325204362392,0.324067863294064,0.333333333333333,0.4383872711968211
1377,108190,0.0200883723639816,0.328936913122984,0.25,0.4042377993155579
1377,116823,0.1189282,0.3335622,0.0,0.37137623145
1377,118696,0.02791987,0.4906302,0.6666667,0.4081690794
1377,122886,0.0154207568507074,0.353796132393647,0.5,0.4622950247119575
1377,2011,0.0618971335671459,0.363886028179086,0.0,0.4536029395730371
1377,2012,0.07048849,0.4117931,0.0,0.4087836641
1377,2410,0.03129773,0.4394593,0.0,0.3388828353000001
1377,2411,0.02194985,0.2161095,0.0,0.37808091495
1377,2571,0.0199358761393398,0.471728176524863,0.333333333333333,0.4456040816505894
1377,260,0.02580415,0.4193139,0.25,0.4267244181999999
1377,2706,0.132448,0.1720602,0.0,0.32796066545
1377,3114,0.08920105,0.2168917,0.0,0.3362724276999999
1377,33794,0.43866072160397,0.416025147168922,0.25,0.5392835535779661
1377,4718,0.1973762,0.3173399,0.0,0.3378557581499999
1377,4993,0.02726546,0.4741535,0.6666667,0.3774339331999999
1377,52722,0.907529134685868,0.190606967141426,0.666666666666667,0.4184456536481639
1377,5349,0.2352809,0.1700543,1.0,0.39714943375
1377,53996,0.01421881,0.3865256,0.25,0.40886736635
1377,58559,0.500130520715562,0.505397261359842,0.2,0.45078058952666
1377,6934,0.02472528,0.3425467,0.2,0.4138516104
1377,78499,0.08596065,0.3361991,0.0,0.3230629336999999
1377,8636,0.54186833285289,0.391124788714576,0.666666666666667,0.4174412689928801
1377,91500,0.04975479,0.4337979,0.25,0.39216354605
1377,98809,0.07682574,0.4067943,0.6666667,0.4210248734499999
2011,106489,0.03841198,0.2878063,0.2,0.4254736584999999
2011,118696,0.04988575,0.2913611,0.1666667,0.41008149725
2011,2410,0.02863959,0.4438546,0.0,0.3987876275999999
2011,2411,0.0169256,0.2182709,0.0,0.4008686983
2011,33794,0.03213059,0.3765954,0.0,0.3933935722
2011,4993,0.1441668,0.3784472,0.1666667,0.39432703175
2011,78499,0.02313034,0.4924992,0.4,0.39866895375
2011,8636,0.04845867,0.3024116,0.1666667,0.3962916729499999
2011,98809,0.02094096,0.280634,0.1666667,0.39000023485
2012,1,0.01888768,0.3019991,0.4,0.3929647124499999
2012,106489,0.0814274279547704,0.332114814798297,0.2,0.4375936490932893
2012,108190,0.02412616,0.1992399,0.4,0.3663716901499999
2012,116823,0.0562988,0.3831305,0.4,0.4240395076
2012,118696,0.03104714,0.5739203,0.1666667,0.4238378859
2012,122886,0.01814709,0.3386427,0.3333333,0.4317939028000001
2012,2011,0.368600151250841,0.409253049139947,1.0,0.8065710832168078
2012,2410,0.04240967,0.3674386,0.0,0.3929626019999999
2012,2411,0.01585011,0.3285317,0.0,0.4052371391
2012,2571,0.02339002,0.5011912,0.2,0.4031963235000001
2012,260,0.0144727303187536,0.416046783479709,0.4,0.4676336041096542
2012,3114,0.2107257,0.1793681,0.4,0.4144958119
2012,33794,0.02850663,0.3839848,0.0,0.3931271023000001
2012,4718,0.09430745,0.309637,0.2,0.35895085105
2012,4993,0.2018336,0.3890101,0.1666667,0.3921570674
2012,5349,0.068366,0.06592213,0.0,0.3625479468999999
2012,53996,0.0271413498743927,0.429767944010331,0.4,0.47218520472447
2012,78499,0.03199386,0.3378894,0.4,0.3885062249
2012,8636,0.181143904920713,0.395532756260144,0.166666666666667,0.4566697714576472
2012,91500,0.040404257905117,0.470341688913259,0.4,0.4782712843494183
2012,98809,0.0190784,0.2628254,0.1666667,0.38894797365
2409,1,0.1590568,0.2543735,0.0,0.3736859997999999
2409,106487,0.08010836,0.4281173,0.0,0.3491539930499999
2409,106489,0.0150087,0.3306018,0.0,0.3362169169999999
2409,108190,0.3910648,0.2776651,0.0,0.33893187355
2409,110553,0.07967625,0.353922,0.0,0.3569258476499999
2409,116823,0.03278619,0.3337119,0.0,0.35460796345
2409,118696,0.03714905,0.4650162,0.0,0.358774864
2409,122886,0.02824079,0.4045199,0.0,0.3493518218500001
2409,135133,0.1550443,0.3610684,0.0,0.3690071614
2409,1377,0.02074787,0.4735248,0.0,0.3815394322
2409,2011,0.1514102,0.4247242,0.0,0.4136980517999999
2409,2012,0.06041412,0.4383607,0.0,0.40631873225
2409,2410,0.850502953715729,0.498769985836657,1.0,0.7669236305047542
2409,2411,0.662711271680997,0.294331473075478,1.0,0.805826213258707
2409,2412,0.687793643410821,0.308957190326662,1.0,0.7121599065776438
2409,2571,0.07132249,0.4180039,0.0,0.3657073441499999
2409,260,0.1872935,0.4719399,0.0,0.38956014485
2409,2628,0.01313306,0.381746,0.0,0.36602293315
2409,2706,0.0184496,0.1397808,0.0,0.3657771124
2409,3114,0.07769345,0.2455076,0.0,0.3873391137
2409,33493,0.04571669,0.5115197,0.0,0.3720574883499999
2409,33794,0.05898975,0.4586825,0.3333333,0.4062388285000001
2409,4718,0.02311278,0.3498785,0.0,0.3671044100999999
2409,4993,0.05656605,0.4356426,0.0,0.3538019576999999
2409,52722,0.01776962,0.2451761,0.0,0.35678215435
2409,5349,0.02504435,0.1531175,0.0,0.32521052495
2409,5378,0.1074347,0.4970934,0.0,0.3798215668
2409,53996,0.0143928,0.4162476,0.0,0.3572429744
2409,58559,0.2481502,0.4767313,0.25,0.39206223505
2409,5952,0.06816424,0.45169,0.0,0.3624331602
2409,6365,0.1243289,0.5459325,0.0,0.37410687685
2409,6934,0.1642606,0.3553345,0.0,0.38383331535
2409,69526,0.08257613,0.4371914,0.0,0.34916211455
2409,7153,0.06759647,0.479133,0.0,0.36818460445
2409,78499,0.07925519,0.3723875,0.0,0.3793141156999999
2409,8636,0.07565341,0.4046677,0.0,0.36319637665
2409,87520,0.01325312,0.407694,0.0,0.3530544414
2409,91500,0.1083436,0.4104757,0.0,0.3652728959
2409,91529,0.2119567,0.4402044,0.25,0.35137478825
2409,95510,0.1700414,0.4396534,0.0,0.3460221533499998
2409,98809,0.03406764,0.3433867,0.0,0.3616008074
2410,106489,0.008055371,0.2628749,0.0,0.30343135355
2410,118696,0.01157659,0.3077756,0.0,0.33050292235
2410,4993,0.02454492,0.4013074,0.0,0.36934339265
2410,78499,0.03105987,0.3807915,0.0,0.3951965635
2411,106489,0.01208741,0.1034175,0.0,0.338301566
2411,118696,0.008400547,0.3106707,0.0,0.3513646785000001
2411,2410,0.779913693643053,0.31898088913156,1.0,0.7297285124703048
2411,4993,0.02604749,0.2089565,0.0,0.32976495465
2411,78499,0.0314733,0.2160679,0.0,0.35077135385
2412,1,0.1313203,0.2058323,0.0,0.3810515422499999
2412,106487,0.1382882,0.2494233,0.0,0.3267667392500001
2412,106489,0.01830662,0.2093589,0.0,0.3088336315
2412,108190,0.02696535,0.1711842,0.0,0.3215706427499999
2412,110553,0.4140168,0.2095495,0.0,0.3823983647999999
2412,116823,0.03912112,0.1928792,0.0,0.34045265315
2412,118696,0.01107694,0.3762788,0.0,0.33927599635
2412,122886,0.1365586,0.3000496,0.0,0.3360080200500001
2412,135133,0.05187236,0.292167,0.0,0.3551115014
2412,1377,0.03955355,0.2973809,0.0,0.3368253538
2412,2011,0.02286894,0.2104137,0.0,0.3741676241999999
2412,2012,0.02083026,0.3251508,0.0,0.37431716315
2412,2410,0.741123765259959,0.251123601166961,1.0,0.689852972035883
2412,2411,0.589978566975399,0.238165255811233,1.0,0.7005187868939919
2412,2571,0.0235674,0.2836833,0.0,0.3542759124
2412,260,0.01268579,0.2805659,0.0,0.3271633017999999
2412,2706,0.02996972,0.05655346,0.0,0.3757062147000001
2412,3114,0.03060606,0.2347779,0.0,0.4001175271999999
2412,33794,0.05020949,0.2474358,0.3333333,0.35857849685
2412,4718,0.02233867,0.148297,0.0,0.36900625205
2412,4993,0.08441922,0.2193398,0.0,0.3614198816999999
2412,52722,0.02831337,0.2424767,0.0,0.37187916735
2412,5349,0.03036986,0.07079923,0.0,0.33587528765
2412,53996,0.01754237,0.2245444,0.0,0.3524765975499999
2412,58559,0.08380473,0.2805515,0.25,0.3645460928
2412,6365,0.0131964,0.3990037,0.0,0.3387062001499999
2412,6934,0.064812,0.1840175,0.0,0.3567029701499999
2412,69526,0.03216871,0.19518,0.0,0.3408627272499999
2412,7153,0.02799854,0.2326211,0.0,0.3462555659
2412,78499,0.3935672,0.2138443,0.0,0.4195396406999999
2412,8636,0.3725458,0.2477973,0.0,0.3759591058000001
2412,87520,0.03967002,0.2827673,0.0,0.35746449945
2412,91500,0.1405199,0.2491096,0.0,0.3417702115499999
2412,91529,0.01329003,0.2849614,0.25,0.3029316321
2412,98809,0.1776942,0.2117024,0.0,0.33688490135
2571,1,0.02488986,0.2229482,0.0,0.40363301775
2571,106489,0.481387525802682,0.319801074533416,0.0,0.4439147674535333
2571,108190,0.17136507735836,0.196116135138184,0.666666666666667,0.4768790987412684
2571,116823,0.03321933,0.4242641,0.25,0.39671776945
2571,118696,0.503423800646913,0.561637688553647,0.25,0.4608344064268793
2571,122886,0.483175343730987,0.35,0.5,0.4744349625409024
2571,2011,0.0250394305138612,0.269986225543955,0.2,0.4510269401681875
2571,2410,0.01009045,0.3945576,0.0,0.3582420199499999
2571,2411,0.0145602,0.2667892,0.0,0.3458478297999999
2571,260,0.514328570366658,0.385714285714286,0.666666666666667,0.4644608165945773
2571,3114,0.01884116,0.09931271,0.0,0.4013221633
2571,33794,0.2123261,0.3779645,0.25,0.41114924655
2571,4993,0.442841654449787,0.402056568825933,0.25,0.4597255627840971
2571,5349,0.1815815,0.06488857,0.3333333,0.3997334813499999
2571,78499,0.06796061,0.2850787,0.0,0.4077804902999999
2571,8636,0.09416467,0.3731093,0.25,0.4119544302000001
2571,91500,0.02273914,0.4280863,0.25,0.42328638565
2571,98809,0.4756426,0.3152963,0.25,0.4262196972000001
260,106489,0.84561165318621,0.44163005530805,0.25,0.4687260112879403
260,118696,0.892931610567269,0.492664639082147,0.5,0.4559807135930963
260,2011,0.01268435,0.4407938,0.4,0.4202858814
260,2410,0.005781614,0.3757691,0.0,0.33802294
260,2411,0.009089864,0.1559158,0.0,0.3629211890499999
260,3114,0.01005391,0.2128129,0.0,0.35849903285
260,33794,0.1020746,0.3374683,0.2,0.4296959109000001
260,4993,0.769735932156984,0.389748714678201,0.5,0.4313193957425524
260,78499,0.09550222,0.4072552,0.0,0.36056590835
260,8636,0.0124043322407142,0.312855597895042,0.5,0.4645094395276096
260,91500,0.0153171884860554,0.421291323393981,0.5,0.4755532689113795
260,98809,0.8302413,0.3464795,0.5,0.43507937685
2628,1,0.01662905,0.1899901,0.0,0.3346020935
2628,106487,0.0128025361253139,0.359550604701415,1.0,0.4590460881722137
2628,106489,0.921449360935212,0.314918328648887,0.25,0.4852161312583177
2628,108190,0.01957309,0.1689816,1.0,0.3991381231000001
2628,110553,0.01979046,0.2364038,0.5,0.4063472373
2628,116823,0.04296427,0.3481553,0.5,0.43754553425
2628,118696,0.974612877251452,0.363856949864498,0.5,0.4795806623247049
2628,122886,0.925567608601218,0.246182981958666,0.75,0.6086337778070134
2628,135133,0.0931332437896566,0.269679944985297,1.0,0.4954735329409127
2628,1377,0.04124152,0.3612978,0.25,0.40640252565
2628,2011,0.01679768,0.2057281,0.4,0.42507114535
2628,2012,0.0207828,0.3501459,0.4,0.4386164211
2628,2410,0.006857465,0.3035417,0.0,0.3282063464500001
2628,2411,0.009993563,0.1492704,0.0,0.363971685
2628,2412,0.01590862,0.1343038,0.0,0.32155226745
2628,2571,0.502463858165016,0.344656174742132,0.666666666666667,0.4339111608062446
2628,260,0.891684796065385,0.334105475515332,1.0,0.613247164230107
2628,2706,0.01670421,0.08506788,0.0,0.34249014055
2628,3114,0.01270671,0.0407485,0.0,0.3432914698499999
2628,33794,0.116609172999821,0.279145263119541,0.2,0.4200095133836019
2628,4718,0.01645931,0.1673016,0.0,0.3294469708499999
2628,4993,0.840578543379504,0.335823252779128,0.5,0.4588259050225144
2628,52722,0.03886831,0.1492094,0.5,0.4118429202999999
2628,5349,0.3693099,0.1198085,0.25,0.4003960331
2628,5378,0.64743820233317,0.423530009929114,1.0,0.8109689873582742
2628,53996,0.572646305138778,0.337760264736599,1.0,0.4813902745592679
2628,58559,0.2299276,0.3323301,0.1666667,0.39874148785
2628,5952,0.932918430665481,0.289748679149796,0.5,0.4643737730394627
2628,6365,0.0436511083657604,0.369755327738011,0.75,0.5130594520003084
2628,6934,0.0146562132220148,0.337349542469993,0.75,0.4934485901259419
2628,69526,0.0443285356273368,0.385337317794226,1.0,0.4768807049845472
2628,7153,0.971613934981205,0.402395642162466,0.5,0.4846209757694469
2628,78499,0.1089992,0.1754538,0.0,0.33507820785
2628,8636,0.01680773,0.3594254,0.5,0.41851889805
2628,87520,0.0114784382540901,0.297737587041379,1.0,0.5103196901466038
2628,91500,0.02399167,0.3278724,0.5,0.4214720593999999
2628,91529,0.009571814,0.3393398,0.1666667,0.3938017613500001
2628,95510,0.0414491902111837,0.180606047092702,0.5,0.4655063240129423
2628,98809,0.905622565443991,0.26868664531194,0.5,0.4757539456747199
2706,1,0.02637727,0.133337,0.25,0.35865930095
2706,106489,0.01889881,0.1289242,0.0,0.3236792193
2706,108190,0.02681477,0.2033022,0.0,0.3747820644
2706,116823,0.04260267,0.06108472,0.0,0.3460696281500001
2706,118696,0.02686859,0.03404779,0.0,0.34019981615
2706,122886,0.01941609,0.04319342,0.0,0.33080387465
2706,2011,0.2881518,0.2110199,0.2,0.39578630015
2706,2012,0.02035031,0.1053154,0.2,0.377431503
2706,2410,0.03276086,0.1704229,0.0,0.38566018855
2706,2411,0.01680725,0.08380755,0.0,0.3535431889500001
2706,2571,0.02488056,0.06910947,0.0,0.38117420635
2706,260,0.01270334,0.08638684,0.0,0.3350214605
2706,3114,0.01809731,0.1429885,0.25,0.385663392
2706,33794,0.02501701,0.1795814,0.0,0.37543253785
2706,4718,0.370956856790595,0.245501860008496,1.0,0.720779743952376
2706,4993,0.01963883,0.1240443,0.0,0.3612339125500001
2706,52722,0.01629195,0.05235833,0.0,0.40205424415
2706,5349,0.5619156,0.08408278,0.0,0.4296652570500001
2706,53996,0.01814301,0.05926089,0.0,0.35449853
2706,78499,0.06437532,0.1693109,0.25,0.3682796175
2706,8636,0.02199142,0.1121104,0.0,0.4096044631
2706,91500,0.02332255,0.1807961,0.0,0.3659674029999999
2706,98809,0.1381993,0.1466632,0.0,0.35215762175
3114,106489,0.04417172,0.1764462,0.0,0.3456956532999999
3114,118696,0.02302097,0.1630929,0.0,0.3549372010999999
3114,2011,0.2599088,0.308563,0.4,0.42159048175
3114,2410,0.02132389,0.1904806,0.0,0.3831101684999999
3114,2411,0.01870008,0.1605791,0.0,0.35995725285
3114,33794,0.01979791,0.2815251,0.0,0.3454003231000001
3114,4993,0.07034439,0.2257908,0.0,0.3821529291
3114,78499,0.611624431537404,0.353899164163047,1.0,0.7820678311205095
3114,8636,0.02744168,0.174532,0.0,0.41124007845
3114,98809,0.01644523,0.2408687,0.0,0.3670941361500001
33493,1,0.04353963,0.2630025,0.0,0.3199700580999999
33493,106487,0.0532827077664198,0.435651180699812,1.0,0.4787347713802811
33493,106489,0.872322154222785,0.421599953249994,0.25,0.5379392173070878
33493,108190,0.043064953530833,0.245352695883087,1.0,0.4053320595265673
33493,110553,0.0651633312258598,0.325530320944488,0.5,0.455301600373026
33493,116823,0.043435343858661,0.45658411642828,0.5,0.4401110879147893
33493,118696,0.932717818270956,0.620328594047663,0.5,0.5094332047811929
33493,122886,0.896786915684779,0.413656335039022,0.75,0.5980352451204928
33493,135133,0.0894198572546576,0.373316787803573,1.0,0.4437437640795693
33493,1377,0.0361987,0.5203556,0.25,0.4160570516
33493,2011,0.05337677,0.3943226,0.4,0.4131581473
33493,2012,0.0327555394656021,0.519327318403759,0.4,0.4997066452944776
33493,2410,0.01165657,0.4378838,0.0,0.33338970625
33493,2411,0.009063916,0.2446985,0.0,0.36247555205
33493,2412,0.07827314,0.2289705,0.0,0.31867603605
33493,2571,0.515435366180101,0.564994018589883,0.666666666666667,0.428280632194462
33493,260,0.843668558325992,0.513106812801016,1.0,0.6500321577554531
33493,2628,0.931517337997566,0.486821692998435,1.0,0.7569588568708188
33493,2706,0.01075193,0.1045887,0.0,0.3225350132499999
33493,3114,0.02372218,0.1402777,0.0,0.3310692099
33493,33794,0.108469,0.4576021,0.2,0.4283375849
33493,4718,0.01035381,0.3839599,0.0,0.3398830702
33493,4993,0.806515639975631,0.533129571427832,0.5,0.4798462906807136
33493,52722,0.03542244,0.2609052,0.5,0.4173470784
33493,5349,0.34981,0.06546724,0.25,0.39214249255
33493,5378,0.843757666317089,0.674454796613977,1.0,0.8098360383342982
33493,53996,0.776156343403809,0.567531809555422,1.0,0.5578980649723091
33493,58559,0.2140534,0.5655417,0.1666667,0.41402899865
33493,5952,0.883510854794509,0.518829000537756,0.5,0.4703895152029701
33493,6365,0.222363281459702,0.637763641682277,0.75,0.4968109804624641
33493,6934,0.123953671899777,0.544508331616167,0.75,0.4814160822877772
33493,69526,0.253461062398993,0.442177761356716,1.0,0.5222187092597956
33493,7153,0.919843253852786,0.648174077785705,0.5,0.5164562277993621
33493,78499,0.1548346,0.3595262,0.0,0.3416055859
33493,8636,0.0799389744265063,0.451723939371155,0.5,0.4770182143055331
33493,87520,0.296338585666962,0.481107914826383,1.0,0.4926355839253055
33493,91500,0.074097841138287,0.502928180515893,0.5,0.4832830863149834
33493,91529,0.006384781,0.5270011,0.1666667,0.4295705768999999
33493,95510,0.1285427,0.2993567,0.5,0.4334503379
33493,98809,0.882132710826524,0.391517649829963,0.5,0.4910895826226755
33794,106489,0.1070323,0.282038,0.0,0.4173061385
33794,118696,0.1070148,0.4096614,0.2,0.42122822685
33794,2410,0.0113837,0.3572876,0.3333333,0.36265833905
33794,2411,0.01789518,0.2291746,0.3333333,0.39297594925
33794,4993,0.1004289,0.407044,0.2,0.3982421036999999
