movie1,movie2,similarity,Genre:Jacc,Plot:LDA,Plot:cos
102125,114935,0.4326615003499999,0.25,0.1162539,0.244558
102125,115149,0.453633464,0.25,0.1664111,0.1034175
102125,115210,0.4208010766,0.2,0.01586305,0.2607311
102125,115569,0.40336147975,0.0,0.6013609,0.3316625
102125,115713,0.41963438075,0.25,0.02676343,0.2996672
102125,116797,0.4161299137499999,0.0,0.1397619,0.2585438
102125,116823,0.4528786890999999,0.5,0.05219093,0.2132007
102125,118696,0.4679762642895565,0.5,0.108701097882983,0.356505546613384
102125,1193,0.31703372,0.0,0.02399871,0.1167748
102125,120466,0.4367284752607571,0.5,0.270835014719643,0.333654185591015
102125,1214,0.3304508421,0.4,0.02903762,0.3387461
102125,122882,0.472884750968389,0.75,0.830809646719815,0.349034190746638
102125,122886,0.4505620773587162,0.75,0.0251503551487689,0.226133508433323
102125,122892,0.5510818310636386,1.0,0.403078097231645,0.307578579243517
102125,122900,0.5845635850786677,1.0,0.757983826717147,0.204545454545455
102125,122904,0.4874733711395286,0.5,0.569489181953681,0.198272638838644
102125,122918,0.4923083470767369,0.75,0.0438919702771946,0.0953462589245592
102125,122920,0.5118682977157476,1.0,0.179988979035688,0.256663501169673
102125,1240,0.39117255805,0.5,0.02770402,0.1906925
102125,1270,0.39610695215,0.4,0.03768236,0.166856
102125,130490,0.5059282104310988,0.75,0.660237722840807,0.080582296402538
102125,130634,0.4287177809999999,0.2,0.05216419,0.05330018
102125,134853,0.4037881569,0.0,0.02804064,0.2299838
102125,135143,0.4549906887572564,0.2,0.0707075555606325,0.322329185610152
102125,136020,0.43617906445,0.5,0.1342966,0.1724879
102125,136864,0.4993511489523155,0.5,0.485312418110768,0.201007563051842
102125,143355,0.6016668744800197,0.666666666666667,0.663264970962461,0.29012942659283
102125,152081,0.4256579136,0.1666667,0.2118379,0.08869686
102125,168252,0.4886967073541634,0.5,0.0388084947337981,0.29012942659283
102125,174055,0.4330136480999999,0.1428571,0.01835339,0.2823299
102125,260,0.4331386735499999,1.0,0.07315613,0.2584383
102125,2959,0.3588659344999999,0.0,0.03383624,0.234283
102125,296,0.34747400655,0.0,0.03630101,0.1257389
102125,3114,0.38781856525,0.0,0.1987086,0.1497195
102125,33794,0.4235795998,0.2,0.03447812,0.2564113
102125,34150,0.4675801437863908,0.75,0.0216431420955498,0.278324969653092
102125,364,0.3778806887499999,0.0,0.04583931,0.07918076
102125,45722,0.4423272689999999,0.5,0.04120268,0.1778217
102125,47,0.3471506679999999,0.0,0.1844667,0.2080626
102125,4886,0.39881427315,0.0,0.1012938,0.2597944
102125,4896,0.41441723155,0.2,0.1044946,0.2611165
102125,49272,0.4382022603999999,0.5,0.1407886,0.2240713
102125,4993,0.4081082501500001,0.5,0.0871387,0.2164725
102125,5218,0.38726804645,0.1666667,0.02643708,0.2381198
102125,52722,0.5660928244473709,0.5,0.0308108195415548,0.21320071635561
102125,53125,0.4698380269028086,0.5,0.381897843155038,0.220043114711676
102125,5349,0.47289892145,0.25,0.04118415,0.1467348
102125,54001,0.3900106483,0.1666667,0.03050976,0.1723281
102125,541,0.3964787377000001,0.2,0.2307563,0.2279212
102125,5618,0.39179120835,0.0,0.5093961,0.1906925
102125,589,0.40546067455,0.5,0.1287053,0.2681941
102125,59315,0.6578127199102707,1.0,0.153684225448891,0.181818181818182
102125,595,0.3915677175000001,0.0,0.02818835,0.2742902
102125,5952,0.4136301189999999,0.5,0.03776758,0.2183804
102125,6377,0.37022587595,0.0,0.03028369,0.1823263
102125,63992,0.3785086864999999,0.1666667,0.03225239,0.2385728
102125,6539,0.3981820232999999,0.5,0.03332601,0.216225
102125,68954,0.411882354260616,0.166666666666667,0.734726271688157,0.182326291374718
102125,7153,0.4205515359499999,0.5,0.03241038,0.2571297
102125,72998,0.448202726500963,0.75,0.120246564639531,0.301511344577764
102125,77561,0.7654119086481102,1.0,0.548990426407142,0.256235371595269
102125,79091,0.4000137891500001,0.0,0.1613706,0.225913
102125,79132,0.4308785047996211,0.6,0.125302367815898,0.266500895444513
102125,858,0.32211657735,0.0,0.03028772,0.2548236
102125,86332,0.4475786855,0.5,0.01903718,0.2222771
102125,86880,0.5030721642350047,0.5,0.676578686211241,0.27833497037064
102125,88125,0.4430416577371043,0.2,0.0668493847838093,0.199431008804367
102125,88140,0.4955608866166681,1.0,0.142867657859077,0.293469592826711
102125,8957,0.3606762731,0.0,0.673766,0.1757122
102125,8961,0.3992881719,0.4,0.03562229,0.1160518
102125,89745,0.5121205419732342,1.0,0.164748589188449,0.359328901637542
102125,91529,0.39270873535,0.1666667,0.08161476,0.306235
102125,924,0.3693451263499999,0.5,0.02726837,0.216225
102125,95510,0.5237775615363519,0.5,0.462964938073284,0.294928439892126
102125,96079,0.40873533105,0.5,0.1427049,0.3070914
102125,97938,0.4086865031499999,0.5,0.1307788,0.2901294
102125,98809,0.45504202205,0.5,0.02849482,0.2559453
103228,104841,0.4624266231698114,0.2,0.379448990725338,0.410502362435128
103228,111360,0.44848250395,0.6666667,0.01669179,0.2645423
103228,112171,0.40413448045,0.2,0.009602772,0.377226
103228,112556,0.4062304183,0.0,0.02157261,0.3251662
103228,112852,0.4847425044058983,1.0,0.0660997009760589,0.347003346415717
103228,114180,0.4569760888053579,0.4,0.542899445281161,0.256966954145232
103228,115210,0.40373689975,0.2,0.1897635,0.4498985
103228,115569,0.3901956495,0.0,0.01408189,0.433555
103228,115713,0.4529043885088758,0.25,0.365857388099193,0.52187171079048
103228,116797,0.4202042694,0.0,0.1256505,0.438689
103228,118696,0.4627580526211957,0.5,0.0362022243445543,0.576712467243178
103228,120466,0.4539110992000001,0.5,0.09751618,0.3443087
103228,122882,0.458282300567827,0.75,0.358600985633038,0.557655498511315
103228,122904,0.4292097179499999,0.5,0.2224026,0.3777628
103228,122918,0.5072184864714132,0.75,0.0216746122232092,0.274204248553541
103228,1270,0.4057846200499999,0.4,0.4127051,0.2673491
103228,134853,0.4063268691,0.0,0.008173175,0.3141676
103228,2959,0.39656544235,0.0,0.6728981,0.2695077
103228,33794,0.40976042985,0.2,0.102675,0.4178644
103228,45722,0.4094422434499999,0.5,0.01806422,0.2684816
103228,4896,0.38217669875,0.2,0.05050297,0.4355448
103228,4993,0.41821928185,0.5,0.02206996,0.4544605
103228,54001,0.3776290359,0.1666667,0.103022,0.3398363
103228,5618,0.37872030245,0.0,0.05900561,0.255924
103228,589,0.4036633296,0.5,0.08073852,0.5206232
103228,77561,0.4781133141486973,1.0,0.382427172048094,0.453478015900957
103228,858,0.31483606655,0.0,0.009928359,0.4616903
103228,86332,0.3953459649,0.5,0.006866279,0.3579755
103228,88140,0.4795776772500809,1.0,0.0094033935264771,0.464190578058422
103228,97938,0.4402673343533116,0.5,0.0134147484818604,0.425532248173495
103228,98809,0.4394493699,0.5,0.05768337,0.3259728
103335,1,0.4029720027,1.0,0.09711941,0.1212678
103335,103228,0.39798531695,0.0,0.02209291,0.2605842
103335,104841,0.34746875885,0.0,0.05872963,0.2335497
103335,106696,0.4543429861,0.5,0.1570658,0.1415346
103335,109487,0.3850015974499999,0.0,0.02463031,0.2142857
103335,111360,0.4010325825999999,0.0,0.2671028,0.1470871
103335,112171,0.37268437285,0.0,0.1845922,0.2779685
103335,112175,0.4668109308129954,0.5,0.106083364126083,0.307760450424288
103335,112183,0.36785016,0.25,0.038664,0.2137965
103335,112556,0.37558025095,0.0,0.05704975,0.1325825
103335,112623,0.41381812395,0.0,0.1253872,0.1884446
103335,112852,0.3835499190500001,0.0,0.04668412,0.1714986
103335,114180,0.3768281723999999,0.0,0.05217651,0.2540003
103335,114935,0.4155670427,0.0,0.5392067,0.1720618
103335,115149,0.4710715169993469,0.0,0.777252352861133,0.121267812518166
103335,115210,0.34367230045,0.0,0.03065061,0.1881442
103335,115569,0.3820020563,0.0,0.2115156,0.212132
103335,115713,0.3461807330499999,0.0,0.03248089,0.3123475
103335,116797,0.3863152370000001,0.0,0.3149528,0.1515848
103335,116823,0.3815480212000001,0.0,0.04908348,0.1875
103335,118696,0.4012941156,0.0,0.03768434,0.2264382
103335,1193,0.3380884913,0.0,0.02603887,0.1369306
103335,120466,0.4023030074499999,0.0,0.2063998,0.1841149
103335,1214,0.27768842405,0.0,0.06654746,0.3135908
103335,122882,0.36639735565,0.0,0.1983542,0.2576941
103335,122886,0.3713868577999999,0.0,0.02622276,0.1767767
103335,122892,0.4390388565,0.0,0.5368953,0.2705009
103335,122900,0.419475051,0.0,0.4154642,0.2398508
103335,122904,0.4046420844000001,0.2,0.3738761,0.2615572
103335,122918,0.41881293925,0.1666667,0.04264162,0.1118034
103335,122920,0.4093228529,0.0,0.5075662,0.2106752
103335,1240,0.3231008721,0.0,0.06506579,0.3074593
103335,1270,0.4419934678437533,0.4,0.0452978957490586,0.251557647468726
103335,130634,0.3662456125000001,0.0,0.05437851,0.0
103335,134853,0.4969166785823057,0.75,0.0363347716535264,0.286534941546878
103335,135143,0.4252228031,0.2,0.2898804,0.2362278
103335,136864,0.40267304645,0.0,0.1327574,0.2357023
103335,143355,0.393098922,0.0,0.1728928,0.2381448
103335,168252,0.3890264331500001,0.0,0.04526735,0.2721655
103335,260,0.3413853544000001,0.0,0.3397581,0.2525381
103335,2959,0.36868821985,0.0,0.03912608,0.1717007
103335,296,0.32816064365,0.0,0.04190046,0.07372098
103335,3114,0.5176701593013128,1.0,0.317363891467408,0.117041147196131
103335,33794,0.3530672970999998,0.0,0.03964027,0.3006689
103335,34150,0.4068372167499999,0.0,0.02591273,0.2373563
103335,364,0.4143804774499999,0.5,0.04782607,0.1392715
103335,45722,0.3792211814,0.0,0.04368673,0.2085144
103335,4886,0.4642886274323136,1.0,0.377336590341577,0.152317948961236
103335,4896,0.3929413353500001,0.2,0.03638832,0.2857738
103335,49272,0.4070207882999999,0.0,0.7679585,0.2829582
103335,4993,0.3624581980999999,0.0,0.04507966,0.2538365
103335,5218,0.5129268802065217,0.75,0.0219645250071906,0.228452887155064
103335,5349,0.40625795625,0.0,0.0429153,0.2294157
103335,54001,0.4073016833102013,0.166666666666667,0.0351699392268339,0.202072594216369
103335,541,0.3352133445,0.0,0.2029917,0.2338536
103335,5618,0.4366607031785023,0.5,0.139787157320796,0.186338998124982
103335,589,0.3694063236,0.0,0.5956073,0.3406926
103335,59315,0.34301858395,0.0,0.05952913,0.1066004
103335,595,0.42280926145,0.3333333,0.03144754,0.2412253
103335,6377,0.4454047423999999,0.6666667,0.03611002,0.2137965
103335,63992,0.3874632821,0.0,0.03947896,0.3496893
103335,68954,0.482719515132412,0.75,0.509088617577833,0.213796527623534
103335,77561,0.4039585874,0.0,0.2170465,0.2773501
103335,79132,0.3754557748,0.0,0.4999349,0.3125
103335,858,0.29489945485,0.0,0.03748328,0.209165
103335,86332,0.3263357559,0.0,0.0225569,0.260643
103335,88140,0.4203645165499999,0.0,0.7302797,0.2294157
103335,8957,0.3700674948999999,0.0,0.1518636,0.2060408
103335,8961,0.44975252815,0.4,0.03800511,0.1360828
103335,97938,0.4242244296999999,0.0,0.05227104,0.2041241
103335,98809,0.39084412535,0.0,0.03214545,0.2572479
104841,111360,0.3881180210999999,0.25,0.02135132,0.2595495
104841,112171,0.4113056481,0.2,0.1727181,0.3693196
104841,112556,0.4802738029977395,0.5,0.0959329102915888,0.233954800089352
104841,112852,0.4255607178,0.2,0.1296627,0.1602138
104841,118696,0.3922347236,0.0,0.04204675,0.4339247
104841,120466,0.42401589195,0.2,0.1919615,0.3869998
104841,122882,0.4354407258940675,0.4,0.349822120334178,0.486195349631777
104841,122904,0.40184724635,0.0,0.2285356,0.2986456
104841,2959,0.3887186305,0.3333333,0.3247497,0.2566441
104841,4993,0.3720263169499999,0.0,0.02385429,0.3557007
104841,589,0.40882666835,0.5,0.01809434,0.3835617
104841,77561,0.4163249179999999,0.2,0.3507487,0.3670585
104841,858,0.3770820004,0.25,0.01343802,0.353584
104841,97938,0.4002088069999999,0.2,0.03512921,0.3178209
106072,1,0.3795601005,0.0,0.07204325,0.195006
106072,103228,0.4541032142499999,0.5,0.06333573,0.3327632
106072,103335,0.40751168695,0.0,0.06131727,0.2512595
106072,104841,0.40394880575,0.0,0.3137671,0.3286168
106072,106696,0.4550374978439291,0.2,0.675961846120308,0.307254933899514
106072,109487,0.42527936245,0.2,0.2797569,0.272796
106072,111360,0.3834392441499999,0.25,0.02232148,0.1576833
106072,112171,0.4352688773500001,0.2,0.1180389,0.3277928
106072,112175,0.5057014913119812,0.5,0.652846333302413,0.388847976902148
106072,112183,0.3735669620999999,0.0,0.03990731,0.2455698
106072,112556,0.4092547628,0.0,0.02957881,0.2487342
106072,112623,0.4705838891,0.1666667,0.1004642,0.2121212
106072,112852,0.4714529212517044,0.5,0.25320183623734,0.155126306998506
106072,114180,0.4441334551999999,0.1666667,0.08660727,0.1531679
106072,114935,0.4368085581499999,0.0,0.2114905,0.3228001
106072,115149,0.4560492250999999,0.25,0.02301154,0.2437575
106072,115210,0.4200884742,0.2,0.05769435,0.2647288
106072,115569,0.3891754324499999,0.0,0.1786859,0.298481
106072,115713,0.3738991822,0.0,0.01411133,0.306073
106072,116797,0.3929108718499999,0.0,0.03571659,0.2681332
106072,116823,0.4234257701,0.2,0.03266694,0.1507557
106072,118696,0.5643896293782775,1.0,0.889691067673651,0.357123943516333
106072,1193,0.33501852665,0.0,0.04165326,0.1467952
106072,120466,0.4240807440499999,0.2,0.08332078,0.3145722
106072,1214,0.3083982359,0.1666667,0.2341691,0.2521365
106072,122882,0.4166020342,0.4,0.1670634,0.3107908
106072,122886,0.510337438023263,0.75,0.888182896841382,0.248734169081546
106072,122892,0.5575644485816648,0.5,0.691297838716277,0.462168160652981
106072,122900,0.4721078111629166,0.5,0.144411297792839,0.364267129702161
106072,122904,0.42926661715,0.5,0.1128443,0.3037665
106072,122918,0.47565248385,0.4,0.02698031,0.1797866
106072,122920,0.5160529772628244,0.5,0.0299942632190961,0.314580070410939
106072,1240,0.42577092875,0.2,0.3020481,0.3258633
106072,1270,0.4008331339000001,0.1666667,0.1415941,0.3708099
106072,130634,0.40925817065,0.2,0.03072892,0.1256297
106072,134853,0.38434069525,0.0,0.01395277,0.2710385
106072,135143,0.45505535375,0.5,0.01395614,0.3228883
106072,136864,0.5591247888549171,1.0,0.227872100547043,0.213200716355611
106072,143355,0.5528306731303372,0.666666666666667,0.658906005853298,0.396628137600072
106072,168252,0.4365643945999999,0.2,0.02112376,0.2872135
106072,260,0.5011431156070704,0.5,0.797260575510118,0.426401432711221
106072,2959,0.36446503685,0.0,0.01854065,0.2208841
106072,296,0.3190994799999999,0.0,0.1045627,0.1481847
106072,3114,0.39874785265,0.0,0.03829246,0.2823139
106072,33794,0.38199037175,0.2,0.1006605,0.3357596
106072,34150,0.4841707121868761,0.75,0.154069076202283,0.286262506785805
106072,364,0.3951720698500001,0.0,0.02698827,0.2986093
106072,45722,0.4559052648207067,1.0,0.0240062603357007,0.209564871153977
106072,4886,0.39383571235,0.0,0.07354739,0.2974229
106072,4896,0.4422971075582305,0.5,0.078327871569523,0.385686671735243
106072,49272,0.4207668585999999,0.5,0.02634739,0.3656362
106072,4993,0.5186502356969249,1.0,0.785427447949935,0.336752226207445
106072,5218,0.37158655785,0.1666667,0.01071649,0.3571615
106072,5349,0.4280411948,0.6666667,0.2928341,0.06917145
106072,54001,0.4160068330499999,0.4,0.1597996,0.2553139
106072,541,0.3557784927,0.0,0.1509277,0.2014557
106072,5618,0.3667567861500001,0.2,0.1051637,0.1198578
106072,589,0.3882223464,0.2,0.10381,0.3582124
106072,59315,0.4441720519444231,0.5,0.616276917346682,0.128564869306645
106072,595,0.4105970422999999,0.1428571,0.7632652,0.2047276
106072,6377,0.3694274816,0.0,0.03655063,0.3192408
106072,63992,0.4247350259499999,0.4,0.01688393,0.3280209
106072,68954,0.36403312765,0.1666667,0.2203282,0.2455698
106072,77561,0.5195718501459343,0.5,0.144247709377858,0.408829427114578
106072,79132,0.3758264607999999,0.3333333,0.1145169,0.2261335
106072,858,0.3395996777,0.0,0.01570765,0.264275
106072,86332,0.6464045683723342,1.0,0.920164734974465,0.408651498750256
106072,88140,0.4793777427651414,0.5,0.0105931794441083,0.299742934341966
106072,8957,0.33407479415,0.0,0.1111834,0.2070788
106072,8961,0.4324105280499999,0.4,0.05694319,0.2735366
106072,97938,0.4060653877500001,0.5,0.03695438,0.1504452
106072,98809,0.5329539606190666,1.0,0.88718099476372,0.310252613997012
106696,1,0.4002911373999999,0.5,0.2308343,0.1785014
106696,103228,0.3589894652,0.2,0.008560175,0.2915823
106696,104841,0.3808302053999999,0.0,0.1219865,0.2820725
106696,109487,0.4086532182000001,0.2,0.01445197,0.291157
106696,111360,0.34747311615,0.0,0.02370762,0.2220578
106696,112171,0.3754491186500001,0.0,0.4064497,0.2601829
106696,112183,0.39227966905,0.0,0.01775652,0.2074945
106696,112556,0.387366088,0.0,0.03108567,0.2401922
106696,112623,0.41504958955,0.0,0.3343867,0.2389761
106696,112852,0.39505501525,0.2,0.1062638,0.1747655
106696,114180,0.3818291374000001,0.0,0.05766265,0.1869391
106696,114935,0.4196509820999999,0.0,0.01508946,0.2987265
106696,115149,0.39479761495,0.0,0.02522081,0.1647705
106696,115210,0.43427216035,0.0,0.0444191,0.2875923
106696,115569,0.3808524109500001,0.0,0.4266256,0.2401922
106696,115713,0.3712824612,0.0,0.08688783,0.3094559
106696,116797,0.36888261425,0.0,0.06365278,0.2746175
106696,118696,0.4732321333409418,0.2,0.694335364444053,0.307668968494967
106696,1193,0.3311014216,0.0,0.01453605,0.1447072
106696,120466,0.39750914505,0.0,0.1962948,0.2814333
106696,1214,0.32268503255,0.0,0.1190473,0.246183
106696,122882,0.3899593065,0.1666667,0.604576,0.3501373
106696,122892,0.4441122509242999,0.2,0.536548887228995,0.306281945915844
106696,122904,0.37583333545,0.2,0.382654,0.2237617
106696,122918,0.4166158209,0.1666667,0.03952875,0.1519109
106696,122920,0.4184997861999999,0.2,0.06821819,0.2317272
106696,1240,0.3450027353499999,0.0,0.2177305,0.1772294
106696,1270,0.3938939691499999,0.4,0.02880602,0.2278664
106696,130634,0.4124340453,0.0,0.03292224,0.1132277
106696,134853,0.4455814666,0.4,0.0211404,0.3053524
106696,136864,0.41661675075,0.2,0.4379369,0.2135042
106696,143355,0.4986232079737878,0.25,0.819967135381145,0.323575114464717
106696,168252,0.4400345681499999,0.0,0.02161879,0.2773501
106696,260,0.3755512122,0.2,0.5682426,0.3088186
106696,2959,0.3790855918499999,0.0,0.02830507,0.2332953
106696,296,0.3485886130999999,0.0,0.02048605,0.1836397
106696,3114,0.4240004051,0.5,0.1085134,0.2120368
106696,33794,0.3620928454500001,0.0,0.09193033,0.2572217
106696,364,0.4315825139499999,0.5,0.2048992,0.1892327
106696,45722,0.3833671854500001,0.2,0.02556504,0.1888769
106696,4886,0.4532540654499999,0.5,0.02337879,0.2562354
106696,4896,0.4284097562999999,0.5,0.01657346,0.3235751
106696,49272,0.3698190620500001,0.2,0.01958425,0.2929254
106696,4993,0.41630387995,0.2,0.6070426,0.2759168
106696,5218,0.4509021988707219,0.75,0.202928468205716,0.298909817566772
106696,54001,0.3937899025,0.4,0.03836962,0.2353394
106696,541,0.3470198125,0.0,0.1118913,0.1664376
106696,5618,0.4123989197499999,0.5,0.3245095,0.2363059
106696,589,0.33278027435,0.0,0.02103503,0.2967372
106696,59315,0.4333928570177362,0.2,0.590537359921199,0.14484136487558
106696,595,0.4880320111609729,0.333333333333333,0.546363405920082,0.25492496425523
106696,6377,0.4566699233999999,0.6666667,0.102956,0.2074945
106696,63992,0.3565082767499999,0.1666667,0.01685618,0.2956391
106696,68954,0.5117355384134964,0.75,0.525269550662495,0.193661518566391
106696,77561,0.4349344837,0.2,0.3843894,0.2826334
106696,79132,0.3741523437499999,0.1428571,0.08840709,0.2123019
106696,858,0.3069934218,0.0,0.01558491,0.270666
106696,86332,0.41724335645,0.2,0.5993194,0.2715105
106696,88140,0.3889496841500001,0.2,0.01070242,0.2597622
106696,8961,0.4499336757500001,0.75,0.04767468,0.2003084
106696,97938,0.4160462329,0.2,0.2295827,0.2465334
106696,98809,0.4218346773,0.2,0.5826709,0.2330207
109487,103228,0.3996492426,0.5,0.01021833,0.5167889
109487,104841,0.4755970459349712,0.5,0.770886317415689,0.389249472080761
109487,111360,0.4409140811365605,0.25,0.0426590289153682,0.308182498074289
109487,112171,0.37550310745,0.0,0.06003287,0.3282676
109487,112556,0.45461066995,0.2,0.09684526,0.3282996
109487,112623,0.4836018444005319,0.4,0.0259290797347357,0.409193967641251
109487,112852,0.4343150916341246,0.5,0.207094890481231,0.293997574530015
109487,114180,0.3958061788999999,0.1666667,0.06047338,0.2721431
109487,114935,0.4745412740699904,0.25,0.0364264333218366,0.475218305874735
109487,115149,0.3946934614,0.0,0.0189305,0.2425356
109487,115210,0.4290745903999999,0.2,0.01161975,0.4569216
109487,115569,0.4791732637034437,0.2,0.0201933689910334,0.404061017820884
109487,115713,0.4621107652832923,0.666666666666667,0.0525482141786081,0.479676554372147
109487,116797,0.42144593475,0.1666667,0.02071481,0.4157754
109487,118696,0.4585432645062463,0.2,0.0115982489339425,0.557386411433294
109487,120466,0.4557160514614923,0.2,0.0924178459902626,0.328776649249401
109487,122882,0.39565186895,0.4,0.0181828,0.6063391
109487,122892,0.5372125732189031,0.5,0.585455260059499,0.425072827771789
109487,122904,0.38851574885,0.2,0.0189472,0.3819565
109487,122918,0.4148163269499999,0.4,0.02222146,0.2236068
109487,1270,0.39178728325,0.4,0.0352389,0.2395787
109487,134853,0.4368209367,0.1666667,0.06278866,0.3082057
109487,143355,0.461954254176265,0.25,0.0224209238152901,0.544331053951817
109487,168252,0.4295807106000001,0.5,0.0217187,0.3888079
109487,2959,0.4053368076,0.3333333,0.01884255,0.313967
109487,296,0.31998324225,0.0,0.0841694,0.2106314
109487,3114,0.34991928595,0.0,0.07163899,0.1839218
109487,33794,0.4343552710786779,0.2,0.019137566884054,0.362711685452576
109487,45722,0.37819549985,0.2,0.07027808,0.26809
109487,4896,0.3961087475,0.2,0.04072219,0.3965841
109487,49272,0.3952293589500001,0.2,0.01212412,0.3926767
109487,4993,0.4050540649999999,0.2,0.01565729,0.3916335
109487,5218,0.4044903876499999,0.1666667,0.01967826,0.4351484
109487,54001,0.3623604227499999,0.1666667,0.02371717,0.3299144
109487,541,0.4107114737499999,0.5,0.3563135,0.3818018
109487,5618,0.3737634187999999,0.0,0.02794213,0.2555506
109487,589,0.3752110572499999,0.2,0.01781,0.4193139
109487,595,0.3819532182,0.0,0.02950562,0.5513722
109487,6377,0.3523251022,0.0,0.2709575,0.2268861
109487,68954,0.3616438325,0.1666667,0.06107561,0.3316028
109487,77561,0.3979433604000001,0.5,0.01778581,0.3830073
109487,858,0.35670381785,0.25,0.01754007,0.4610167
109487,86332,0.3671098573499999,0.2,0.2611755,0.3276655
109487,88140,0.4587818646505476,0.5,0.033545741820949,0.458831467741123
109487,97938,0.4388591998925173,0.5,0.125186676130006,0.486009869599837
