movie1,movie2,similarity,Genre:Jacc,Plot:LDA
102125,111360,0.38997900825,0.6666667,0.09095495
102125,111362,0.5340407389292633,0.75,0.76484017314189
102125,111781,0.4545245455499999,0.5,0.153871
102125,112171,0.4346277245000001,0.2,0.5696462
102125,112175,0.4695888465314756,0.285714285714286,0.041415277236401
102125,112183,0.37898724175,0.0,0.03258217
102125,112556,0.4203900189499999,0.0,0.1821929
102125,112623,0.4826118560184561,0.4,0.46178209397294
102125,112852,0.5154214717493377,1.0,0.2645151219465
102125,114180,0.4950922426117962,0.4,0.072317319124673
102125,114935,0.4326615003499999,0.25,0.1162539
102125,115149,0.453633464,0.25,0.1664111
102125,115210,0.4208010766000001,0.2,0.01586305
102125,115569,0.40336147975,0.0,0.6013609
102125,115713,0.41963438075,0.25,0.02676343
102125,116797,0.41612991375,0.0,0.1397619
102125,116823,0.4528786891,0.5,0.05219093
102125,118696,0.4679762642895564,0.5,0.108701097882983
102125,1193,0.31703372,0.0,0.02399871
102125,120466,0.4367284752607571,0.5,0.270835014719643
102125,1214,0.3304508420999999,0.4,0.02903762
102125,122882,0.472884750968389,0.75,0.830809646719815
102125,122886,0.4505620773587161,0.75,0.0251503551487689
102125,122892,0.5510818310636385,1.0,0.403078097231645
102125,122900,0.5845635850786677,1.0,0.757983826717147
102125,122904,0.4874733711395286,0.5,0.569489181953681
102125,122918,0.4923083470767369,0.75,0.0438919702771946
102125,122920,0.5118682977157475,1.0,0.179988979035688
102125,1240,0.39117255805,0.5,0.02770402
102125,1270,0.3961069521499999,0.4,0.03768236
102125,130490,0.5059282104310987,0.75,0.660237722840807
102125,130634,0.4287177809999999,0.2,0.05216419
102125,134853,0.4037881569,0.0,0.02804064
102125,135143,0.4549906887572562,0.2,0.0707075555606325
102125,136020,0.43617906445,0.5,0.1342966
102125,136864,0.4993511489523155,0.5,0.485312418110768
102125,143355,0.6016668744800197,0.666666666666667,0.663264970962461
102125,152081,0.4256579135999999,0.1666667,0.2118379
102125,168252,0.4886967073541634,0.5,0.0388084947337981
102125,174055,0.4330136480999999,0.1428571,0.01835339
102125,260,0.4331386735499999,1.0,0.07315613
102125,2959,0.3588659345,0.0,0.03383624
102125,296,0.34747400655,0.0,0.03630101
102125,3114,0.38781856525,0.0,0.1987086
102125,33794,0.4235795997999999,0.2,0.03447812
102125,34150,0.4675801437863908,0.75,0.0216431420955498
102125,364,0.3778806887500001,0.0,0.04583931
102125,45722,0.4423272690000001,0.5,0.04120268
102125,47,0.3471506679999999,0.0,0.1844667
102125,4886,0.3988142731499999,0.0,0.1012938
102125,4896,0.41441723155,0.2,0.1044946
102125,49272,0.4382022604,0.5,0.1407886
102125,4993,0.40810825015,0.5,0.0871387
102125,5218,0.38726804645,0.1666667,0.02643708
102125,52722,0.5660928244473709,0.5,0.0308108195415548
102125,53125,0.4698380269028087,0.5,0.381897843155038
102125,5349,0.4728989214499999,0.25,0.04118415
102125,54001,0.3900106483,0.1666667,0.03050976
102125,541,0.3964787377000001,0.2,0.2307563
102125,5618,0.39179120835,0.0,0.5093961
102125,589,0.40546067455,0.5,0.1287053
102125,59315,0.6578127199102708,1.0,0.153684225448891
102125,595,0.3915677175,0.0,0.02818835
102125,5952,0.4136301189999998,0.5,0.03776758
102125,6377,0.3702258759499999,0.0,0.03028369
102125,63992,0.3785086864999999,0.1666667,0.03225239
102125,6539,0.3981820232999998,0.5,0.03332601
102125,68954,0.411882354260616,0.166666666666667,0.734726271688157
102125,7153,0.42055153595,0.5,0.03241038
102125,72998,0.4482027265009628,0.75,0.120246564639531
102125,77561,0.7654119086481103,1.0,0.548990426407142
102125,79091,0.4000137891500001,0.0,0.1613706
102125,79132,0.4308785047996211,0.6,0.125302367815898
102125,858,0.32211657735,0.0,0.03028772
102125,86332,0.4475786855,0.5,0.01903718
102125,86880,0.5030721642350047,0.5,0.676578686211241
102125,88125,0.4430416577371043,0.2,0.0668493847838093
102125,88140,0.4955608866166682,1.0,0.142867657859077
102125,8957,0.3606762730999999,0.0,0.673766
102125,8961,0.3992881719000001,0.4,0.03562229
102125,89745,0.5121205419732342,1.0,0.164748589188449
102125,91529,0.3927087353499999,0.1666667,0.08161476
102125,924,0.3693451263499999,0.5,0.02726837
102125,95510,0.5237775615363518,0.5,0.462964938073284
102125,96079,0.4087353310499999,0.5,0.1427049
102125,97938,0.40868650315,0.5,0.1307788
102125,98809,0.4550420220499999,0.5,0.02849482
103228,104841,0.4624266231698115,0.2,0.379448990725338
103228,111360,0.4484825039499999,0.6666667,0.01669179
103228,112171,0.40413448045,0.2,0.009602772
103228,112556,0.4062304183,0.0,0.02157261
103228,112852,0.4847425044058983,1.0,0.0660997009760589
103228,114180,0.4569760888053579,0.4,0.542899445281161
103228,115210,0.40373689975,0.2,0.1897635
103228,115569,0.3901956495,0.0,0.01408189
103228,115713,0.452904388508876,0.25,0.365857388099193
103228,116797,0.4202042694,0.0,0.1256505
103228,118696,0.4627580526211957,0.5,0.0362022243445543
103228,120466,0.4539110991999999,0.5,0.09751618
103228,122882,0.458282300567827,0.75,0.358600985633038
103228,122904,0.4292097179499999,0.5,0.2224026
103228,122918,0.5072184864714131,0.75,0.0216746122232092
103228,1270,0.40578462005,0.4,0.4127051
103228,134853,0.4063268691,0.0,0.008173175
103228,2959,0.3965654423500001,0.0,0.6728981
103228,33794,0.4097604298499999,0.2,0.102675
103228,45722,0.40944224345,0.5,0.01806422
103228,4896,0.3821766987499999,0.2,0.05050297
103228,4993,0.4182192818499999,0.5,0.02206996
103228,54001,0.3776290359,0.1666667,0.103022
103228,5618,0.37872030245,0.0,0.05900561
103228,589,0.4036633295999999,0.5,0.08073852
103228,77561,0.4781133141486973,1.0,0.382427172048094
103228,858,0.31483606655,0.0,0.009928359
103228,86332,0.3953459649,0.5,0.006866279
103228,88140,0.479577677250081,1.0,0.0094033935264771
103228,97938,0.4402673343533118,0.5,0.0134147484818604
103228,98809,0.4394493699,0.5,0.05768337
103335,1,0.4029720027,1.0,0.09711941
103335,103228,0.39798531695,0.0,0.02209291
103335,104841,0.34746875885,0.0,0.05872963
103335,106696,0.4543429861,0.5,0.1570658
103335,109487,0.3850015974499999,0.0,0.02463031
103335,111360,0.4010325825999999,0.0,0.2671028
103335,112171,0.37268437285,0.0,0.1845922
103335,112175,0.4668109308129954,0.5,0.106083364126083
103335,112183,0.36785016,0.25,0.038664
103335,112556,0.37558025095,0.0,0.05704975
103335,112623,0.4138181239499999,0.0,0.1253872
103335,112852,0.38354991905,0.0,0.04668412
103335,114180,0.3768281723999999,0.0,0.05217651
103335,114935,0.4155670426999999,0.0,0.5392067
103335,115149,0.471071516999347,0.0,0.777252352861133
103335,115210,0.34367230045,0.0,0.03065061
103335,115569,0.3820020563,0.0,0.2115156
103335,115713,0.3461807330500001,0.0,0.03248089
103335,116797,0.3863152370000001,0.0,0.3149528
103335,116823,0.3815480212,0.0,0.04908348
103335,118696,0.4012941155999999,0.0,0.03768434
103335,1193,0.3380884913,0.0,0.02603887
103335,120466,0.4023030074499999,0.0,0.2063998
103335,1214,0.2776884240500001,0.0,0.06654746
103335,122882,0.36639735565,0.0,0.1983542
103335,122886,0.3713868577999999,0.0,0.02622276
103335,122892,0.4390388565000001,0.0,0.5368953
103335,122900,0.4194750509999999,0.0,0.4154642
103335,122904,0.4046420844000001,0.2,0.3738761
103335,122918,0.41881293925,0.1666667,0.04264162
103335,122920,0.4093228528999999,0.0,0.5075662
103335,1240,0.3231008721,0.0,0.06506579
103335,1270,0.4419934678437533,0.4,0.0452978957490586
103335,130634,0.3662456125,0.0,0.05437851
103335,134853,0.4969166785823058,0.75,0.0363347716535264
103335,135143,0.4252228031,0.2,0.2898804
103335,136864,0.40267304645,0.0,0.1327574
103335,143355,0.3930989219999999,0.0,0.1728928
103335,168252,0.38902643315,0.0,0.04526735
103335,260,0.3413853543999999,0.0,0.3397581
103335,2959,0.36868821985,0.0,0.03912608
103335,296,0.32816064365,0.0,0.04190046
103335,3114,0.5176701593013128,1.0,0.317363891467408
103335,33794,0.3530672970999999,0.0,0.03964027
103335,34150,0.4068372167499999,0.0,0.02591273
103335,364,0.4143804774499999,0.5,0.04782607
103335,45722,0.3792211814,0.0,0.04368673
103335,4886,0.4642886274323136,1.0,0.377336590341577
103335,4896,0.3929413353500001,0.2,0.03638832
103335,49272,0.4070207883,0.0,0.7679585
103335,4993,0.3624581980999999,0.0,0.04507966
103335,5218,0.5129268802065217,0.75,0.0219645250071906
103335,5349,0.40625795625,0.0,0.0429153
103335,54001,0.4073016833102013,0.166666666666667,0.0351699392268339
103335,541,0.3352133444999999,0.0,0.2029917
103335,5618,0.4366607031785023,0.5,0.139787157320796
103335,589,0.3694063236,0.0,0.5956073
103335,59315,0.34301858395,0.0,0.05952913
103335,595,0.42280926145,0.3333333,0.03144754
103335,6377,0.4454047423999999,0.6666667,0.03611002
103335,63992,0.3874632821,0.0,0.03947896
103335,68954,0.4827195151324122,0.75,0.509088617577833
103335,77561,0.4039585874000001,0.0,0.2170465
103335,79132,0.3754557748,0.0,0.4999349
103335,858,0.29489945485,0.0,0.03748328
103335,86332,0.3263357559,0.0,0.0225569
103335,88140,0.42036451655,0.0,0.7302797
103335,8957,0.3700674949,0.0,0.1518636
103335,8961,0.44975252815,0.4,0.03800511
103335,97938,0.4242244297,0.0,0.05227104
103335,98809,0.39084412535,0.0,0.03214545
104841,111360,0.3881180210999999,0.25,0.02135132
104841,112171,0.4113056481,0.2,0.1727181
104841,112556,0.4802738029977395,0.5,0.0959329102915888
104841,112852,0.4255607178,0.2,0.1296627
104841,118696,0.3922347236,0.0,0.04204675
104841,120466,0.4240158919499999,0.2,0.1919615
104841,122882,0.4354407258940676,0.4,0.349822120334178
104841,122904,0.40184724635,0.0,0.2285356
104841,2959,0.3887186305,0.3333333,0.3247497
104841,4993,0.3720263169499999,0.0,0.02385429
104841,589,0.40882666835,0.5,0.01809434
104841,77561,0.4163249179999999,0.2,0.3507487
104841,858,0.3770820004,0.25,0.01343802
104841,97938,0.400208807,0.2,0.03512921
106072,1,0.3795601005000001,0.0,0.07204325
106072,103228,0.45410321425,0.5,0.06333573
106072,103335,0.4075116869499999,0.0,0.06131727
106072,104841,0.40394880575,0.0,0.3137671
106072,106696,0.4550374978439291,0.2,0.675961846120308
106072,109487,0.42527936245,0.2,0.2797569
106072,111360,0.38343924415,0.25,0.02232148
106072,112171,0.4352688773500001,0.2,0.1180389
106072,112175,0.5057014913119812,0.5,0.652846333302413
106072,112183,0.3735669620999999,0.0,0.03990731
106072,112556,0.4092547628,0.0,0.02957881
106072,112623,0.4705838891,0.1666667,0.1004642
106072,112852,0.4714529212517044,0.5,0.25320183623734
106072,114180,0.4441334552000001,0.1666667,0.08660727
106072,114935,0.4368085581500001,0.0,0.2114905
106072,115149,0.4560492250999998,0.25,0.02301154
106072,115210,0.4200884741999999,0.2,0.05769435
106072,115569,0.3891754324499999,0.0,0.1786859
106072,115713,0.3738991822,0.0,0.01411133
106072,116797,0.39291087185,0.0,0.03571659
106072,116823,0.4234257701,0.2,0.03266694
106072,118696,0.5643896293782774,1.0,0.889691067673651
106072,1193,0.33501852665,0.0,0.04165326
106072,120466,0.42408074405,0.2,0.08332078
106072,1214,0.3083982359,0.1666667,0.2341691
106072,122882,0.4166020341999999,0.4,0.1670634
106072,122886,0.510337438023263,0.75,0.888182896841382
106072,122892,0.5575644485816649,0.5,0.691297838716277
106072,122900,0.4721078111629166,0.5,0.144411297792839
106072,122904,0.42926661715,0.5,0.1128443
106072,122918,0.4756524838500001,0.4,0.02698031
106072,122920,0.5160529772628244,0.5,0.0299942632190961
106072,1240,0.42577092875,0.2,0.3020481
106072,1270,0.4008331338999999,0.1666667,0.1415941
106072,130634,0.40925817065,0.2,0.03072892
106072,134853,0.3843406952499999,0.0,0.01395277
106072,135143,0.45505535375,0.5,0.01395614
106072,136864,0.5591247888549173,1.0,0.227872100547043
106072,143355,0.5528306731303372,0.666666666666667,0.658906005853298
106072,168252,0.4365643946,0.2,0.02112376
106072,260,0.5011431156070703,0.5,0.797260575510118
106072,2959,0.3644650368499999,0.0,0.01854065
106072,296,0.3190994799999999,0.0,0.1045627
106072,3114,0.39874785265,0.0,0.03829246
106072,33794,0.3819903717499999,0.2,0.1006605
106072,34150,0.4841707121868762,0.75,0.154069076202283
106072,364,0.39517206985,0.0,0.02698827
106072,45722,0.4559052648207068,1.0,0.0240062603357007
106072,4886,0.39383571235,0.0,0.07354739
106072,4896,0.4422971075582304,0.5,0.078327871569523
106072,49272,0.4207668586,0.5,0.02634739
106072,4993,0.518650235696925,1.0,0.785427447949935
106072,5218,0.37158655785,0.1666667,0.01071649
106072,5349,0.4280411948,0.6666667,0.2928341
106072,54001,0.4160068330499998,0.4,0.1597996
106072,541,0.3557784927,0.0,0.1509277
106072,5618,0.3667567861500001,0.2,0.1051637
106072,589,0.3882223464,0.2,0.10381
106072,59315,0.4441720519444233,0.5,0.616276917346682
106072,595,0.4105970422999999,0.1428571,0.7632652
106072,6377,0.3694274815999999,0.0,0.03655063
106072,63992,0.4247350259499999,0.4,0.01688393
106072,68954,0.36403312765,0.1666667,0.2203282
106072,77561,0.5195718501459342,0.5,0.144247709377858
106072,79132,0.3758264607999999,0.3333333,0.1145169
106072,858,0.3395996777,0.0,0.01570765
106072,86332,0.6464045683723342,1.0,0.920164734974465
106072,88140,0.4793777427651413,0.5,0.0105931794441083
106072,8957,0.3340747941499999,0.0,0.1111834
106072,8961,0.4324105280499999,0.4,0.05694319
106072,97938,0.40606538775,0.5,0.03695438
106072,98809,0.5329539606190666,1.0,0.88718099476372
106696,1,0.4002911373999999,0.5,0.2308343
106696,103228,0.3589894652,0.2,0.008560175
106696,104841,0.3808302053999999,0.0,0.1219865
106696,109487,0.4086532182000001,0.2,0.01445197
106696,111360,0.34747311615,0.0,0.02370762
106696,112171,0.37544911865,0.0,0.4064497
106696,112183,0.3922796690500001,0.0,0.01775652
106696,112556,0.3873660879999999,0.0,0.03108567
106696,112623,0.41504958955,0.0,0.3343867
106696,112852,0.39505501525,0.2,0.1062638
106696,114180,0.3818291374000001,0.0,0.05766265
106696,114935,0.4196509820999999,0.0,0.01508946
106696,115149,0.39479761495,0.0,0.02522081
106696,115210,0.4342721603499999,0.0,0.0444191
106696,115569,0.3808524109500001,0.0,0.4266256
106696,115713,0.3712824611999999,0.0,0.08688783
106696,116797,0.36888261425,0.0,0.06365278
106696,118696,0.4732321333409417,0.2,0.694335364444053
106696,1193,0.3311014216,0.0,0.01453605
106696,120466,0.3975091450499999,0.0,0.1962948
106696,1214,0.32268503255,0.0,0.1190473
106696,122882,0.3899593064999999,0.1666667,0.604576
106696,122892,0.4441122509242998,0.2,0.536548887228995
106696,122904,0.37583333545,0.2,0.382654
106696,122918,0.4166158208999999,0.1666667,0.03952875
106696,122920,0.4184997861999999,0.2,0.06821819
106696,1240,0.3450027353499999,0.0,0.2177305
106696,1270,0.3938939691499999,0.4,0.02880602
106696,130634,0.4124340452999999,0.0,0.03292224
106696,134853,0.4455814666,0.4,0.0211404
106696,136864,0.41661675075,0.2,0.4379369
106696,143355,0.4986232079737878,0.25,0.819967135381145
106696,168252,0.4400345681499999,0.0,0.02161879
106696,260,0.3755512122,0.2,0.5682426
106696,2959,0.3790855918499999,0.0,0.02830507
106696,296,0.3485886130999999,0.0,0.02048605
106696,3114,0.4240004051,0.5,0.1085134
106696,33794,0.36209284545,0.0,0.09193033
106696,364,0.4315825139499999,0.5,0.2048992
106696,45722,0.3833671854500001,0.2,0.02556504
106696,4886,0.45325406545,0.5,0.02337879
106696,4896,0.4284097563,0.5,0.01657346
106696,49272,0.36981906205,0.2,0.01958425
106696,4993,0.4163038799499999,0.2,0.6070426
106696,5218,0.4509021988707218,0.75,0.202928468205716
106696,54001,0.3937899025,0.4,0.03836962
106696,541,0.3470198125000001,0.0,0.1118913
106696,5618,0.41239891975,0.5,0.3245095
106696,589,0.33278027435,0.0,0.02103503
106696,59315,0.4333928570177362,0.2,0.590537359921199
106696,595,0.4880320111609729,0.333333333333333,0.546363405920082
106696,6377,0.4566699234,0.6666667,0.102956
106696,63992,0.3565082767499999,0.1666667,0.01685618
106696,68954,0.5117355384134965,0.75,0.525269550662495
106696,77561,0.4349344836999999,0.2,0.3843894
106696,79132,0.3741523437499999,0.1428571,0.08840709
106696,858,0.3069934218,0.0,0.01558491
106696,86332,0.41724335645,0.2,0.5993194
106696,88140,0.38894968415,0.2,0.01070242
106696,8961,0.44993367575,0.75,0.04767468
106696,97938,0.4160462329,0.2,0.2295827
106696,98809,0.4218346772999999,0.2,0.5826709
109487,103228,0.3996492425999999,0.5,0.01021833
109487,104841,0.4755970459349712,0.5,0.770886317415689
109487,111360,0.4409140811365605,0.25,0.0426590289153682
109487,112171,0.37550310745,0.0,0.06003287
109487,112556,0.4546106699500001,0.2,0.09684526
109487,112623,0.4836018444005318,0.4,0.0259290797347357
109487,112852,0.4343150916341246,0.5,0.207094890481231
109487,114180,0.3958061789,0.1666667,0.06047338
109487,114935,0.4745412740699904,0.25,0.0364264333218366
109487,115149,0.3946934614,0.0,0.0189305
109487,115210,0.4290745904,0.2,0.01161975
109487,115569,0.4791732637034439,0.2,0.0201933689910334
109487,115713,0.4621107652832924,0.666666666666667,0.0525482141786081
109487,116797,0.42144593475,0.1666667,0.02071481
109487,118696,0.4585432645062463,0.2,0.0115982489339425
109487,120466,0.4557160514614923,0.2,0.0924178459902626
109487,122882,0.39565186895,0.4,0.0181828
109487,122892,0.5372125732189031,0.5,0.585455260059499
109487,122904,0.38851574885,0.2,0.0189472
109487,122918,0.4148163269500001,0.4,0.02222146
109487,1270,0.39178728325,0.4,0.0352389
109487,134853,0.4368209367,0.1666667,0.06278866
109487,143355,0.4619542541762649,0.25,0.0224209238152901
109487,168252,0.4295807106000001,0.5,0.0217187
109487,2959,0.4053368076,0.3333333,0.01884255
109487,296,0.3199832422500001,0.0,0.0841694
109487,3114,0.34991928595,0.0,0.07163899
109487,33794,0.4343552710786779,0.2,0.019137566884054
109487,45722,0.37819549985,0.2,0.07027808
109487,4896,0.3961087475000001,0.2,0.04072219
109487,49272,0.3952293589500001,0.2,0.01212412
109487,4993,0.405054065,0.2,0.01565729
109487,5218,0.4044903876500001,0.1666667,0.01967826
109487,54001,0.3623604227499999,0.1666667,0.02371717
109487,541,0.41071147375,0.5,0.3563135
109487,5618,0.3737634187999999,0.0,0.02794213
109487,589,0.3752110572499999,0.2,0.01781
109487,595,0.3819532182,0.0,0.02950562
109487,6377,0.3523251021999999,0.0,0.2709575
109487,68954,0.3616438324999999,0.1666667,0.06107561
109487,77561,0.3979433604000001,0.5,0.01778581
109487,858,0.35670381785,0.25,0.01754007
109487,86332,0.36710985735,0.2,0.2611755
109487,88140,0.4587818646505477,0.5,0.033545741820949
109487,97938,0.4388591998925172,0.5,0.125186676130006
109487,98809,0.3942662995000001,0.2,0.03622669
110102,1,0.35779936975,0.0,0.01242418
110102,103228,0.5124301066476347,1.0,0.0291585182251715
110102,103335,0.4567435511125649,0.0,0.723041457810048
110102,104841,0.4190408258500001,0.2,0.01996102
110102,106072,0.5227258508661111,0.5,0.0104485682697421
110102,106696,0.4093416743500001,0.2,0.01809685
110102,109487,0.4503098768390535,0.5,0.0427259264021663
110102,111360,0.4342413351475269,0.666666666666667,0.036413638494713
110102,111362,0.514349715352741,0.75,0.0716999956941922
110102,111781,0.5022682015561369,0.5,0.912873086289026
110102,112171,0.4220478838,0.2,0.07701677
110102,112175,0.4665862828737938,0.285714285714286,0.009261982317007
110102,112183,0.38472513105,0.0,0.01629105
110102,112556,0.4292474755000001,0.0,0.2701078
110102,112623,0.4937181773478938,0.4,0.0154281112661209
110102,112852,0.5052382226007183,1.0,0.1168909171762
110102,114180,0.4375976102,0.4,0.03235443
110102,114935,0.4711291565717602,0.25,0.645153744760988
110102,115149,0.5028461143585227,0.25,0.929755889370725
110102,115210,0.432828414,0.2,0.1269768
110102,115569,0.41166283435,0.0,0.07225514
110102,115713,0.4241717939075286,0.25,0.081515319924345
110102,116797,0.4223740053999999,0.0,0.3704749
110102,116823,0.4506480573035584,0.5,0.0322939994196141
110102,118696,0.4957019395230009,0.5,0.0064069979149957
110102,1193,0.3530670199999999,0.0,0.01215925
110102,120466,0.4499125151016415,0.5,0.216935679598184
110102,1214,0.3437671622,0.4,0.07457883
110102,122882,0.4937010015275723,0.75,0.018629266700721
110102,122886,0.4776706709135999,0.75,0.0135691940348069
110102,122892,0.6121936574776234,1.0,0.299355460466543
110102,122900,0.5350968887757735,1.0,0.0120063429943318
110102,122904,0.4440152585685805,0.5,0.362828568997767
110102,122918,0.5009768137728017,0.75,0.161835124267095
110102,122920,0.7189279614097316,1.0,0.629400617404269
110102,1240,0.4685437528121616,0.5,0.0601926691589652
110102,1270,0.4411803871203691,0.4,0.0258749845956534
110102,130634,0.40561459465,0.2,0.02815148
110102,134853,0.4099300547499999,0.0,0.01986381
110102,135143,0.4930774038021558,0.2,0.331226941152453
110102,136020,0.5191147903223776,0.5,0.932811569578092
110102,136864,0.4979776077347087,0.5,0.0330270408217553
110102,143355,0.5145969821349313,0.666666666666667,0.0708950268535184
110102,168252,0.4741850893074349,0.5,0.111083522906866
110102,174055,0.39727503765,0.1428571,0.1296294
110102,260,0.4478182680208781,1.0,0.399450599657873
110102,2959,0.37722776295,0.0,0.1275706
110102,296,0.3497707136999999,0.0,0.01644308
110102,3114,0.3694430706,0.0,0.0566417
110102,33794,0.4595607217872633,0.2,0.221439908168495
110102,34150,0.4877759026954227,0.75,0.0090814702727057
110102,364,0.3853643564999999,0.0,0.02470639
110102,45722,0.453556332050084,0.5,0.0216658395294554
110102,47,0.34156476715,0.0,0.2955189
110102,4886,0.4160023157999999,0.0,0.4111284
110102,4896,0.4397094825500001,0.2,0.04764775
110102,49272,0.4910940405422711,0.5,0.814439419848654
110102,4993,0.4613214273852902,0.5,0.0118283246595382
110102,5218,0.3905235670499999,0.1666667,0.02737679
110102,52722,0.4426694985,0.5,0.0254404
110102,53125,0.4973223525773811,0.5,0.0272709499152671
110102,5349,0.4043645782999999,0.25,0.02223913
110102,54001,0.4090896638,0.1666667,0.01635696
110102,541,0.3762613702,0.2,0.01899475
110102,5618,0.36880039135,0.0,0.02391622
110102,589,0.5071839207964269,0.5,0.726805380596533
110102,59315,0.4452957987570221,1.0,0.0187138195412064
110102,595,0.392898594,0.0,0.06066572
110102,5952,0.4691704129109671,0.5,0.134260931915643
110102,6377,0.3914876627,0.0,0.01495699
110102,63992,0.4221183455,0.1666667,0.1909213
110102,6539,0.4421336221177918,0.5,0.0165556466498117
110102,68954,0.4188959855,0.1666667,0.4158074
110102,7153,0.4716111446252199,0.5,0.11601210273405
110102,77561,0.4860528304688928,1.0,0.0129251970158953
110102,79091,0.4238328091,0.0,0.3050167
110102,79132,0.4921996244886893,0.6,0.692868780264197
110102,858,0.34572682635,0.0,0.01176209
110102,86332,0.43180151125,0.5,0.03307725
110102,86880,0.5255626481000931,0.5,0.0977689034575431
110102,88125,0.4792498014003154,0.2,0.353183190126454
110102,88140,0.6979075561727439,1.0,0.890106334647814
110102,8957,0.3761201741000001,0.0,0.1839332
110102,8961,0.4443602160934099,0.4,0.125116243143901
110102,91529,0.4524168959049349,0.166666666666667,0.493272590223893
110102,924,0.42067367625,0.5,0.2070017
110102,95510,0.5008269113008808,0.5,0.0404271131185902
110102,96079,0.4685623719480626,0.5,0.951157742333671
110102,97938,0.414678492,0.5,0.01609821
110102,98809,0.4569318051065094,0.5,0.0134847115712376
111360,122904,0.33255646015,0.25,0.05184089
111360,2959,0.3277320770499999,0.0,0.03106554
111362,1,0.36901015595,0.0,0.2791051
111362,103228,0.4923865388646396,0.75,0.464893694883829
111362,103335,0.4165988414,0.0,0.1919074
111362,104841,0.41352856085,0.1666667,0.3611525
111362,106072,0.5825275142619333,0.75,0.159764269158166
111362,106696,0.4328940687240785,0.166666666666667,0.556286712501469
111362,109487,0.4418906299442123,0.4,0.0205536178200627
111362,111360,0.4295762219,0.5,0.0339005
111362,111781,0.4646885085,0.4,0.02253305
111362,112171,0.4567579061036342,0.166666666666667,0.505666778038235
111362,112175,0.4709226396185069,0.428571428571429,0.0194495124154395
111362,112183,0.3551395945,0.0,0.02742893
111362,112556,0.4076488794499998,0.0,0.1772753
111362,112623,0.5257725642144041,0.333333333333333,0.820100008904278
111362,112852,0.5147807286035605,0.75,0.114612627866348
111362,114180,0.4652703393395092,0.333333333333333,0.30409663098656
